base_svm_neg,base_svm_neu,base_svm_pos
0.37169221691370385,0.2841893952433098,0.3441183878429864
0.2599596384439857,0.369669567948306,0.37037079360770825
0.31512899763856833,0.352495824653502,0.3323751777079297
0.271301337414498,0.3662614911553799,0.36243717143012194
0.3770499526447708,0.3529720571688325,0.2699779901863966
0.3059402494673273,0.36841423528915057,0.32564551524352214
0.14780292436685286,0.5633184282251307,0.2888786474080165
0.3547220783997458,0.3579053808762531,0.28737254072400115
0.04835033992795408,0.8644221509766024,0.08722750909544358
0.37160232690482653,0.3349145205683709,0.29348315252680257
0.3155266897365836,0.3016773648813645,0.3827959453820518
0.3874642329446074,0.331210636885006,0.28132513017038663
0.31634669251555014,0.35644603968411337,0.3272072678003365
0.3359322306217748,0.3100380767924304,0.3540296925857948
0.4390767722649976,0.3104550328063592,0.25046819492864325
0.3224722624814922,0.35785154481235415,0.3196761927061536
0.3516724918602043,0.36498949558197824,0.28333801255781765
0.5158502023118201,0.28579761804647874,0.1983521796417011
0.3626485241597115,0.34152744573252064,0.29582403010776787
0.27883127155903115,0.3359694586490827,0.38519926979188623
0.34504291825009026,0.3452381857795859,0.3097188959703239
0.3149744014285921,0.40603905110078997,0.2789865474706179
0.2168299783492514,0.3838192702083607,0.39935075144238785
0.1853459880136919,0.6102314012984043,0.2044226106879037
0.35080781640565445,0.33939263525414015,0.30979954834020534
0.23887825674500102,0.4014397038873242,0.3596820393676748
0.32034628389557934,0.3608913352936055,0.3187623808108152
0.3099258065855067,0.3380781609809184,0.3519960324335748
0.3305544354396544,0.332535907611595,0.3369096569487506
0.2795271683391397,0.36618865285785923,0.354284178803001
0.40099002892598673,0.36884442991993693,0.23016554115407648
0.29535782994621373,0.32423736675773374,0.38040480329605264
0.2887603529052004,0.35250738861626113,0.35873225847853846
0.29348173562758445,0.3375161917798316,0.3690020725925839
0.4574903463872287,0.3173427051497629,0.22516694846300833
0.512915302696836,0.26411108127899163,0.2229736160241724
0.25770055349935234,0.3994754289645749,0.3428240175360729
0.31725172339224134,0.3397042347623954,0.34304404184536325
0.4520139243431248,0.29238501164374503,0.25560106401313015
0.30370180450421225,0.3725273997856094,0.3237707957101784
0.3004344981016992,0.34112026908823856,0.35844523281006213
0.3257837154138074,0.3377067356992904,0.3365095488869022
0.37056717034528225,0.3085613325375048,0.3208714971172129
0.3513044472648614,0.33858529343051347,0.3101102593046253
0.17877761612163132,0.5135024711454487,0.30771991273292
0.05930746177451586,0.35707971274914735,0.5836128254763367
0.32024395183785487,0.35214734915111096,0.3276086990110341
0.2301295572128659,0.39994842329701463,0.3699220194901193
0.32095617490191114,0.38482784345842974,0.294215981639659
0.47456445764937255,0.333368537010523,0.1920670053401044
0.33260743205267373,0.34327223057717826,0.32412033737014806
0.362506901279202,0.33626854871774986,0.30122455000304815
0.4350491983407064,0.11087003235125341,0.45408076930804037
0.3466318665690816,0.38659189408353845,0.26677623934738
0.3489386840115256,0.3349076217967273,0.31615369419174727
0.38991939949851573,0.2983283618548404,0.31175223864664375
0.34429315278302974,0.386464119543563,0.26924272767340723
0.31665728087098,0.32741305278639204,0.35592966634262807
0.47943554920704284,0.2553487051687131,0.26521574562424405
0.34740711755656584,0.33254651423022286,0.32004636821321136
0.2902874607855899,0.34343504742517167,0.36627749178923824
0.36621387063867344,0.3347696309203789,0.2990164984409476
0.43101648892498073,0.19792184893461032,0.37106166214040903
0.2760090576518536,0.34526613861341715,0.37872480373472917
0.2707812091263704,0.3629882079862905,0.3662305828873392
0.34961098473333685,0.3548013676645827,0.2955876476020805
0.6957556652865786,0.18084877617109874,0.12339555854232263
0.3611817694663671,0.32776194881866216,0.3110562817149706
0.5075493829068731,0.35226395463337845,0.14018666245974837
0.21017374314431247,0.3863045990201224,0.4035216578355652
0.36821396125494293,0.2760121039949653,0.3557739347500916
0.3001365780561145,0.33856412331983665,0.36129929862404886
0.37780361621612724,0.3496369039224824,0.27255947986139045
0.48150479241077465,0.3236362747985196,0.1948589327907057
0.2921036266139394,0.40772813869820396,0.3001682346878565
0.3035872144051167,0.3709120370528692,0.32550074854201416
0.3489745139716496,0.32444193611433064,0.3265835499140197
0.495115817651083,0.32381099545420067,0.1810731868947163
0.1716314547994843,0.5392340338410925,0.2891345113594233
0.27815418967485167,0.2937987569219387,0.42804705340320975
0.3548845817507065,0.30228229908135273,0.3428331191679409
