base_roberta_neg,base_roberta_neu,base_roberta_pos
0.0027836477383971214,0.067271389067173,0.9299449920654297
0.9368489980697632,0.05686469376087189,0.006286311894655228
0.14341306686401367,0.419328510761261,0.43725842237472534
0.07292867451906204,0.5794618725776672,0.34760943055152893
0.48304641246795654,0.47192755341529846,0.04502606391906738
0.002999069169163704,0.07153922319412231,0.9254617094993591
0.028139488771557808,0.15454354882240295,0.8173169493675232
0.11965776234865189,0.4484284222126007,0.4319137632846832
0.05851692706346512,0.5895262956619263,0.35195672512054443
0.03484395146369934,0.30339616537094116,0.6617598533630371
0.02452179789543152,0.19836418330669403,0.7771139740943909
0.6182458996772766,0.32105663418769836,0.06069747731089592
0.9439927935600281,0.05050741508603096,0.0054997848346829414
0.5795474648475647,0.3690730631351471,0.05137946829199791
0.0028226233553141356,0.019822336733341217,0.9773550629615784
0.028780126944184303,0.2700999081134796,0.7011199593544006
0.024060504510998726,0.1307103931903839,0.8452290892601013
0.31653159856796265,0.5063623189926147,0.1771060973405838
0.5947769284248352,0.3262200653553009,0.0790029987692833
0.9443565607070923,0.048698101192712784,0.006945248693227768
0.5716006755828857,0.39789050817489624,0.030508793890476227
0.044286489486694336,0.314956933259964,0.6407565474510193
0.021708333864808083,0.2015163004398346,0.7767754197120667
0.0056157163344323635,0.07154779136180878,0.9228365421295166
0.8421759605407715,0.14431048929691315,0.013513555750250816
0.01559404842555523,0.21875429153442383,0.7656516432762146
0.1056971549987793,0.557449221611023,0.33685362339019775
0.043443504720926285,0.4982360601425171,0.45832040905952454
0.007135805208235979,0.053722891956567764,0.9391412734985352
0.9405441284179688,0.053770534694194794,0.005685336887836456
0.839608371257782,0.13713839650154114,0.023253245279192924
0.8461776971817017,0.14114156365394592,0.012680728919804096
0.004287334159016609,0.05675545707345009,0.9389572143554688
0.016888562589883804,0.14306844770908356,0.8400430083274841
0.02984827570617199,0.35207080841064453,0.6180809140205383
0.7873051166534424,0.19652743637561798,0.016167405992746353
0.4415651559829712,0.4515058398246765,0.10692907869815826
0.43983590602874756,0.44059357047080994,0.1195705309510231
0.39869004487991333,0.48368170857429504,0.11762823164463043
0.04160496965050697,0.46849432587623596,0.48990070819854736
0.3660716414451599,0.5310115814208984,0.10291678458452225
0.8154175281524658,0.1704104095697403,0.014172088354825974
0.1437041312456131,0.48385724425315857,0.3724386394023895
0.696448028087616,0.26855313777923584,0.03499877080321312
0.2149656116962433,0.6470078229904175,0.13802649080753326
0.7483328580856323,0.22763046622276306,0.0240365918725729
0.023172985762357712,0.217631995677948,0.7591949701309204
0.876502275466919,0.10514642298221588,0.018351269885897636
0.3305707275867462,0.45197612047195435,0.21745316684246063
0.044749557971954346,0.3301386535167694,0.6251117587089539
0.3841586410999298,0.45401209592819214,0.16182926297187805
0.626663863658905,0.269014447927475,0.10432171076536179
0.6378334760665894,0.33480003476142883,0.027366530150175095
0.024462541565299034,0.32781824469566345,0.6477192044258118
0.7569300532341003,0.2165091186761856,0.026560835540294647
0.93892502784729,0.053001273423433304,0.00807363260537386
0.02047744207084179,0.1928197592496872,0.7867028117179871
0.6060327887535095,0.34776052832603455,0.046206727623939514
0.013553149066865444,0.13826633989810944,0.8481805324554443
0.9005257487297058,0.09145902842283249,0.008015294559299946
0.038272373378276825,0.6689807772636414,0.2927468717098236
0.5499753952026367,0.3695273995399475,0.08049719035625458
0.9297285676002502,0.06197220832109451,0.008299198001623154
0.6075910925865173,0.35007545351982117,0.042333465069532394
0.4289688766002655,0.5086948871612549,0.062336184084415436
0.05743087828159332,0.31828951835632324,0.6242796778678894
0.060782965272665024,0.27281466126441956,0.6664023995399475
0.8471032977104187,0.14314208924770355,0.009754637256264687
0.8328176140785217,0.1561708301305771,0.011011596769094467
0.5335613489151001,0.40246132016181946,0.06397733837366104
0.3569486737251282,0.47991055250167847,0.16314071416854858
0.19265900552272797,0.5580153465270996,0.24932563304901123
0.020703759044408798,0.2060210257768631,0.7732752561569214
0.008286472409963608,0.1365053802728653,0.8552082180976868
0.819052517414093,0.15994924306869507,0.020998287945985794
0.1627793163061142,0.5297296643257141,0.30749112367630005
0.6963130831718445,0.2776462137699127,0.026040729135274887
0.010269497521221638,0.09307949990034103,0.896651029586792
0.05827426537871361,0.464332640171051,0.47739309072494507
0.13708750903606415,0.46216174960136414,0.4007507562637329
0.4576128423213959,0.42499977350234985,0.11738745123147964
0.009046118706464767,0.5176829099655151,0.4732709228992462
