enhanced_roberta_neg,enhanced_roberta_neu,enhanced_roberta_pos
0.4409154951572418,0.5093763470649719,0.04970819503068924
0.002625909401103854,0.0651627853512764,0.9322113394737244
0.9436255097389221,0.05071340501308441,0.005661086179316044
0.13095137476921082,0.40306007862091064,0.4659885764122009
0.05453382059931755,0.5423763990402222,0.40308982133865356
0.5148553252220154,0.44004037976264954,0.04510432109236717
0.0035477092023938894,0.08259008079767227,0.9138622283935547
0.03045779839158058,0.1755192130804062,0.7940229773521423
0.12644492089748383,0.45331692695617676,0.420238196849823
0.054300419986248016,0.5719661116600037,0.3737334907054901
0.04198606312274933,0.32440266013145447,0.6336113214492798
0.019854089245200157,0.18331149220466614,0.796834409236908
0.61216801404953,0.3210286498069763,0.06680338084697723
0.9455434679985046,0.04807279631495476,0.006383781787008047
0.5903769731521606,0.35879260301589966,0.05083047226071358
0.0030784199479967356,0.023392051458358765,0.9735295176506042
0.027413925155997276,0.2689025402069092,0.7036835551261902
0.029187146574258804,0.14938203990459442,0.8214308619499207
0.30367350578308105,0.5089468359947205,0.18737973272800446
0.6847509741783142,0.2631801664829254,0.05206890404224396
0.9524474143981934,0.0420084223151207,0.005544149316847324
0.6026641130447388,0.3709121346473694,0.026423783972859383
0.04935251548886299,0.338115394115448,0.6125321388244629
0.025698311626911163,0.2173367738723755,0.756964921951294
0.007520405109971762,0.08705504238605499,0.9054245352745056
0.8259204626083374,0.15693844854831696,0.017141088843345642
0.0182295273989439,0.23505860567092896,0.7467118501663208
0.11534949392080307,0.5713635087013245,0.3132869303226471
0.04735172912478447,0.49893951416015625,0.4537087082862854
0.007225687149912119,0.057289641350507736,0.9354846477508545
0.9382137060165405,0.05610118433833122,0.0056851510889828205
0.8296442627906799,0.1449153870344162,0.02544042468070984
0.8325050473213196,0.15320470929145813,0.014290203340351582
0.003825495718047023,0.05440323054790497,0.9417712688446045
0.018081817775964737,0.15907004475593567,0.8228482007980347
0.03129541873931885,0.3681345283985138,0.6005700826644897
0.7748168706893921,0.20523019134998322,0.019952910020947456
0.44075146317481995,0.4495098888874054,0.10973864793777466
0.4510789215564728,0.4296072721481323,0.11931376904249191
0.1687682569026947,0.5067053437232971,0.32452645897865295
0.03819598630070686,0.4531327784061432,0.5086711645126343
0.3642503321170807,0.5290526151657104,0.10669711232185364
0.8019340634346008,0.18042604625225067,0.01763991080224514
0.12038031965494156,0.4662342071533203,0.4133855104446411
0.7176361680030823,0.25111904740333557,0.03124476969242096
0.20887397229671478,0.6484025120735168,0.14272350072860718
0.7696152925491333,0.2100365310907364,0.02034822851419449
0.058041442185640335,0.31931009888648987,0.6226484775543213
0.8940252661705017,0.09068600088357925,0.01528867520391941
0.33163607120513916,0.45356878638267517,0.21479514241218567
0.04622044786810875,0.32827118039131165,0.6255083680152893
0.49831295013427734,0.39632508158683777,0.10536199808120728
0.6061357855796814,0.27744260430336,0.11642158031463623
0.6633313298225403,0.3110682964324951,0.02560034766793251
0.028681453317403793,0.34680962562561035,0.6245089173316956
0.7865277528762817,0.19174563884735107,0.021726587787270546
0.9292261600494385,0.061288438737392426,0.009485330432653427
0.02525189146399498,0.21778221428394318,0.7569658756256104
0.583145260810852,0.35948431491851807,0.05737043544650078
0.011054443195462227,0.13007314503192902,0.8588724136352539
0.885828971862793,0.10377155989408493,0.010399461723864079
0.04235070198774338,0.6793389916419983,0.27831026911735535
0.5493304133415222,0.36758914589881897,0.0830804631114006
0.9223463535308838,0.06830383837223053,0.009349780157208443
0.7039372324943542,0.2644820213317871,0.031580787152051926
0.45112499594688416,0.48891904950141907,0.05995602160692215
0.04914911836385727,0.3020267188549042,0.6488240957260132
0.05929470434784889,0.26751911640167236,0.673186182975769
0.8192338347434998,0.16936573386192322,0.011400421150028706
0.8147544264793396,0.17091886699199677,0.014326670207083225
0.5455771088600159,0.3926398754119873,0.061782993376255035
0.335651695728302,0.48666977882385254,0.17767861485481262
0.20220455527305603,0.5553053021430969,0.24249018728733063
0.016798360273241997,0.18333151936531067,0.7998701930046082
0.011795656755566597,0.16833104193210602,0.8198732733726501
0.815362274646759,0.1648237258195877,0.019813936203718185
0.10191843658685684,0.4457424581050873,0.45233917236328125
0.6806423664093018,0.2874998152256012,0.03185786306858063
0.009417970664799213,0.08883307129144669,0.9017489552497864
0.06160200759768486,0.4709135890007019,0.4674844443798065
0.1845502257347107,0.4689081907272339,0.3465416431427002
0.3551119565963745,0.46953967213630676,0.17534837126731873
0.01144789531826973,0.5450610518455505,0.44349101185798645
