base_nb_neg,base_nb_neu,base_nb_pos
0.2659867389486469,0.45168506401042385,0.2823281970409292
0.2630965849608845,0.4379169576533674,0.298986457385748
0.24496110113619243,0.37592789919244973,0.3791109996713579
0.2403548373153783,0.5433063998858021,0.21633876279881958
0.19776032435951962,0.2613324760607927,0.5409071995796876
0.1879090431701518,0.5760264438740487,0.2360645129557995
0.4274301464330554,0.35010444065871676,0.22246541290822786
0.1908061926144131,0.6102670827118509,0.19892672467373604
0.41576579103892103,0.3306249977261009,0.25360921123497804
0.17249758989472747,0.2960239579862998,0.5314784521189727
0.42884253493021035,0.33026773067603293,0.24088973439375674
0.30165058811579365,0.44235539946254104,0.2559940124216653
0.5810437675079484,0.20497133070808454,0.21398490178396706
0.2597512216887756,0.5143797637349392,0.2258690145762851
0.3091494172617614,0.38102829059492016,0.3098222921433185
0.2862208997321764,0.3124892605145292,0.40128983975329435
0.5641134253592716,0.26220661944806234,0.17367995519266624
0.555047748556222,0.2663220834262646,0.17863016801751344
0.48531008955837623,0.23225994902202046,0.2824299614196033
0.2874414272385756,0.3299284889683313,0.3826300837930931
0.23213546076207364,0.564594835726706,0.2032697035112204
0.20096343623733257,0.22679365206131896,0.5722429117013484
0.18641316787563209,0.6133252174685713,0.20026161465579667
0.33672049124742787,0.321849297977054,0.34143021077551816
0.2299515459216404,0.46988175387470654,0.30016670020365305
0.21248527258301142,0.4916284623116128,0.29588626510537586
0.2334672652838346,0.2856800090250464,0.480852725691119
0.53654638118706,0.2658160212621813,0.1976375975507588
0.23681394273225045,0.394713390216829,0.36847266705092047
0.3906231606490331,0.4012095403244341,0.20816729902653275
0.1986899360023345,0.2598813924216137,0.541428671576052
0.3229609057781019,0.28796518198942306,0.38907391223247506
0.28478355376488096,0.2820096817599773,0.4332067644751416
0.6020188272659346,0.21428191035134958,0.18369926238271572
0.5941787175507341,0.22701068153986623,0.17881060090939951
0.16436300792330458,0.2116379027380591,0.6239990893386363
0.2658877783684455,0.45577288573147756,0.2783393359000769
0.3308561454548263,0.323840095267569,0.34530375927760465
0.32745447780631265,0.3977614792905137,0.27478404290317365
0.28612143943539137,0.3449197124314552,0.36895884813315344
0.2991211961921312,0.3468264282552403,0.3540523755526286
0.2567520424905923,0.394671923697377,0.3485760338120308
0.4091634456657468,0.2972413294352814,0.2935952248989717
0.2316235157105211,0.56707120515834,0.2013052791311389
0.18659072282166164,0.6104103312995719,0.20299894587876646
0.41959746719058266,0.310125430024506,0.27027710278491124
0.22626145700632658,0.391695816711851,0.3820427262818225
0.2108960369661173,0.5316235665629712,0.2574803964709117
0.6080205249896006,0.22012571209021053,0.17185376292018892
0.27548590592961947,0.41311543926291994,0.31139865480746054
0.35058922821275407,0.3705190850024553,0.27889168678479076
0.20302149411032766,0.48577493904408914,0.3112035668455832
0.4491377422092406,0.35395772276857884,0.19690453502218075
0.34331752983054664,0.3416298776726319,0.31505259249682155
0.23720404250526692,0.37691775891045215,0.38587819858428096
0.23152976239098733,0.5672740925336311,0.20119614507538153
0.2510344929489783,0.39580530971802363,0.3531601973329982
0.6431656910970925,0.1920063162658855,0.1648279926370219
0.3633778954679035,0.2842655621718051,0.35235654236029146
0.3691020028360774,0.38510133617485753,0.24579666098906505
0.4014886456577976,0.3195119202935354,0.2789994340486668
0.6014929417745274,0.22156731466118007,0.17693974356429257
0.3119353053105316,0.3442210818833269,0.3438436128061415
0.4503859116726725,0.33819369215916834,0.21142039616815927
0.26557899990961076,0.4885570151620267,0.24586398492836253
0.611666424945116,0.21911121780273699,0.169222357252147
0.43496730678572865,0.35796832415236635,0.20706436906190503
0.6114641444477897,0.219194757338001,0.16934109821420917
0.2636872839506129,0.5038357209375216,0.23247699511186543
0.5533061627202666,0.2750958715917667,0.1715979656879666
0.20907412533692177,0.2919665752544266,0.4989592994086516
0.42679871645332823,0.3380492832042507,0.2351520003424211
0.5627230429643147,0.22375396565986072,0.21352299137582445
0.24986773977132629,0.46487012351058854,0.28526213671808526
0.2527224276983698,0.26871002155424234,0.4785675507473879
0.3855387454705475,0.3218220581647402,0.29263919636471225
0.18964366051066645,0.6115598700745102,0.19879646941482348
0.241748532091762,0.42748070040529595,0.33077076750294215
0.16456647123847162,0.21098490215138452,0.6244486266101438
0.23466730437355632,0.3200435746425495,0.44528912098389434
